x_min,x_max,y_min,y_max,ID
225,237,299,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_57_40
350,362,263,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_90_41
337,347,304,314,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_86_42
384,400,278,294,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_69_43
370,387,332,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785_341_692
401,428,167,194,1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473_147_337
112,125,277,290,1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707_100_1078
159,197,247,285,1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650_256_198
128,161,239,272,1.3.6.1.4.1.14519.5.2.1.6279.6001.558286136379689377915919180358_205_1027
87,100,169,182,1.3.6.1.4.1.14519.5.2.1.6279.6001.121108220866971173712229588402_186_70
101,123,285,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455_149_984
143,167,319,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.227968442353440630355230778531_219_537
163,175,425,437,1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_304_90
172,185,425,438,1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_256_91
305,315,320,330,1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_499_92
372,383,419,430,1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_259_93
378,390,176,188,1.3.6.1.4.1.14519.5.2.1.6279.6001.124822907934319930841506266464_420_94
95,106,207,218,1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169_132_486
389,414,276,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.174449669706458092793093760291_85_280
363,396,241,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823_103_711
169,180,265,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.212608679077007918190529579976_128_452
152,168,163,179,1.3.6.1.4.1.14519.5.2.1.6279.6001.212608679077007918190529579976_54_453
419,439,142,162,1.3.6.1.4.1.14519.5.2.1.6279.6001.946129570505893110165820050204_159_1162
161,175,354,368,1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197_124_151
116,128,140,152,1.3.6.1.4.1.14519.5.2.1.6279.6001.300270516469599170290456821227_200_827
8,27,219,238,1.3.6.1.4.1.14519.5.2.1.6279.6001.300270516469599170290456821227_53_828
379,393,183,197,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_125_372
138,150,198,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_133_373
363,381,270,288,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_178_374
166,180,196,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_192_375
176,191,243,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_193_376
392,406,256,270,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_195_377
374,387,236,249,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_149_378
371,385,261,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_142_379
339,351,198,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004_120_380
157,176,257,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.222052723822248889877676736332_298_511
316,327,267,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.222052723822248889877676736332_348_512
153,163,159,169,1.3.6.1.4.1.14519.5.2.1.6279.6001.337005960787660957389988207064_160_942
293,311,277,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600_126_233
380,403,277,300,1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600_169_234
119,136,198,215,1.3.6.1.4.1.14519.5.2.1.6279.6001.199261544234308780356714831537_190_395
169,202,224,257,1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809_107_370
339,368,264,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_121_8
333,343,355,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296_267_629
368,383,258,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.765459236550358748053283544075_154_1086
317,334,349,366,1.3.6.1.4.1.14519.5.2.1.6279.6001.765459236550358748053283544075_240_1087
286,297,344,355,1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431_389_365
83,98,328,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.712472578497712558367294720243_64_1071
50,64,278,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.215104063467523905369326175410_60_467
171,183,177,189,1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216_158_565
