x_min,x_max,y_min,y_max,ID
147,173,158,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_68_453
46,68,274,296,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_70_467
194,212,307,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_72_474
92,108,204,220,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_74_486
116,190,317,391,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_76_508
150,182,250,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_78_511
314,330,265,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_78_512
134,176,310,352,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_80_537
111,129,121,139,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_82_542
114,138,143,167,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_82_543
143,171,372,400,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_82_544
122,176,382,436,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_82_545
135,161,123,149,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_82_546
97,113,147,163,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_84_547
90,106,297,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_84_548
110,124,163,177,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_84_549
351,383,309,341,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_88_552
348,380,335,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_88_553
168,186,174,192,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_90_565
331,345,353,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_94_629
72,106,210,244,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_102_683
364,392,327,355,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_104_692
349,409,228,288,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_106_711
412,428,251,267,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_114_781
113,131,137,155,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_116_827
1,33,213,245,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_116_828
164,198,261,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_124_847
122,144,376,398,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_126_859
104,122,239,257,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_130_925
151,165,157,171,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_138_942
69,91,247,269,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_142_957
313,333,253,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_144_961
68,90,268,290,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_144_962
156,176,196,216,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_146_964
93,131,277,315,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_150_984
115,175,226,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_154_1027
225,255,275,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_156_1036
353,377,383,407,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_156_1037
109,129,305,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_156_1038
405,421,328,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_156_1039
79,103,323,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_158_1071
108,128,273,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_160_1078
333,379,253,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_162_1081
364,388,254,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_164_1086
312,340,343,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_164_1087
140,194,307,361,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_166_1088
353,369,310,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_166_1089
397,415,308,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_168_1091
412,446,135,169,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_174_1162
