x_min,x_max,y_min,y_max,ID
292,322,313,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037_100_839
205,231,325,351,1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845_102_858
332,372,266,306,1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_108_871
123,141,217,235,1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991_110_872
100,140,267,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490_112_873
110,144,159,193,1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_114_882
124,148,279,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321_116_889
125,151,343,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359_118_897
88,108,146,166,1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359_118_898
174,198,349,373,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_122_935
109,149,336,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_124_937
96,120,242,266,1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_124_938
82,110,223,251,1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_124_939
200,216,241,257,1.3.6.1.4.1.14519.5.2.1.6279.6001.395623571499047043765181005112_126_966
426,446,336,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484_130_970
106,122,323,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543_132_976
174,214,335,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_134_978
405,431,356,382,1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_134_979
308,326,322,340,1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_134_980
319,357,270,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145_136_987
397,415,194,212,1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145_136_988
308,382,346,420,1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273_138_1011
122,152,299,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273_138_1012
87,121,205,239,1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273_138_1013
396,428,322,354,1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_140_1016
133,171,343,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_142_1017
338,382,217,261,1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_142_1018
442,466,251,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_142_1019
413,429,191,207,1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896_144_1020
102,124,331,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896_144_1021
172,190,241,259,1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896_144_1022
100,122,273,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975_148_1030
132,162,292,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998_150_1049
71,93,162,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.640729228179368154416184318668_152_1054
114,148,270,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574_156_1072
390,410,327,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_158_1073
145,171,270,296,1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_158_1074
312,370,298,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114_160_1084
155,201,351,397,1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843_162_1106
160,186,167,193,1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780_164_1108
147,165,174,192,1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780_164_1109
97,115,328,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_166_1116
280,298,274,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_166_1117
136,158,340,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734_168_1123
224,238,317,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734_168_1124
205,223,338,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734_168_1125
167,187,119,139,1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444_170_1137
390,410,158,178,1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444_170_1138
360,418,291,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235_172_1141
87,113,290,316,1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058_176_1180
